transaction_id,order_id,product_id,transaction_quantity
2952,619,68,20
2953,274,18,75
2954,4219,33,56
2955,1897,15,69
2956,1383,76,55
2957,2459,42,88
2958,1433,27,44
2959,2755,57,80
2960,90,84,89
2961,1801,4,64
2962,1975,19,87
2963,1215,47,25
2964,461,33,57
2965,2652,57,93
2966,4979,19,40
2967,2580,67,14
2968,2103,57,29
2969,1209,96,75
2970,1915,69,25
2971,4729,69,35
2972,2929,7,36
2973,1404,71,13
2974,4329,2,84
2975,3213,78,56
2976,4047,3,63
2977,4946,54,62
2978,1432,81,95
2979,4083,80,26
2980,4456,15,7
2981,3490,8,84
2982,3598,76,5
2983,4054,83,34
2984,3757,36,26
2985,4644,4,49
2986,79,1,50
2987,1043,46,73
2988,3129,53,13
2989,2936,20,39
2990,1080,83,50
2991,1360,11,57
2992,3819,46,88
2993,2111,98,86
2994,2411,88,59
2995,1719,25,22
2996,3947,87,66
2997,3679,78,40
2998,2665,96,29
2999,1931,12,38
3000,3833,6,8
3001,3063,54,81
3002,1322,35,93
3003,4871,76,41
3004,2746,34,46
3005,750,7,24
3006,4547,25,9
3007,3409,65,60
3008,1695,6,7
3009,2302,48,75
3010,3699,99,89
3011,1597,32,11
3012,1344,92,29
3013,1362,15,81
3014,2748,9,80
3015,2553,20,86
3016,1686,88,36
3017,2546,5,89
3018,2684,25,13
3019,732,13,11
3020,780,74,74
3021,900,78,7
3022,721,20,21
3023,4938,38,17
3024,3988,88,44
3025,2116,14,11
3026,3179,19,90
3027,2793,64,47
3028,3130,78,92
3029,230,59,36
3030,304,15,23
3031,2709,43,61
3032,2402,16,37
3033,2901,2,42
3034,729,55,65
3035,4071,78,30
3036,2568,48,94
3037,1485,52,49
3038,3211,36,16
3039,457,57,5
3040,2548,66,95
3041,3037,15,91
3042,3827,8,18
3043,2141,13,93
3044,465,31,7
3045,2927,32,7
3046,2118,17,33
3047,1826,70,50
3048,1661,42,83
3049,2924,6,68
3050,3851,25,84
3051,256,33,32
3052,1440,12,71
3053,3733,53,61
3054,748,38,86
3055,2525,93,53
3056,3848,35,13
3057,797,30,96
3058,4887,72,68
3059,907,61,99
3060,3206,96,10
3061,4853,36,66
3062,894,45,32
3063,447,71,46
3064,3151,3,23
3065,2371,13,22
3066,1031,20,69
3067,4171,97,73
3068,301,84,17
3069,115,73,91
3070,3961,56,31
3071,901,17,17
3072,836,99,82
3073,3821,82,69
3074,4349,58,28
3075,3696,99,96
3076,2244,73,17
3077,3165,38,83
3078,3409,96,33
3079,3408,52,57
3080,1608,68,72
3081,1851,50,30
3082,452,25,76
3083,1148,74,69
3084,3109,94,90
3085,2321,7,15
3086,2939,60,77
3087,365,36,24
3088,863,14,15
3089,1387,18,38
3090,3530,31,17
3091,463,83,33
3092,3856,82,34
3093,871,25,69
3094,2263,44,57
3095,4120,21,43
3096,4305,80,59
3097,703,83,13
3098,3897,6,26
3099,3335,86,28
3100,1707,54,93
3101,3762,96,11
3102,4793,82,19
3103,3774,3,42
3104,2236,42,84
3105,4730,55,96
3106,1823,26,5
3107,172,20,74
3108,1803,78,33
3109,3698,93,84
3110,511,82,42
3111,1334,86,70
3112,3010,70,82
3113,1384,17,51
3114,456,58,86
3115,1259,72,39
3116,3926,82,28
3117,1057,100,64
3118,2127,48,59
3119,3083,91,57
3120,2476,78,24
3121,141,22,84
3122,2547,7,93
3123,1563,7,15
3124,2054,59,86
3125,1533,21,83
3126,3892,67,20
3127,4035,68,53
3128,1690,65,62
3129,4645,35,86
3130,2676,38,59
3131,3128,48,73
3132,4213,10,47
3133,1210,61,47
3134,2294,15,20
3135,750,62,49
3136,112,61,78
3137,3265,15,40
3138,916,58,25
3139,543,97,33
3140,706,29,10
3141,2062,32,13
3142,409,94,13
3143,4882,63,91
3144,310,97,63
3145,3122,99,92
3146,3880,82,42
3147,1972,17,65
3148,1565,30,54
3149,2551,96,5
3150,2221,89,94
3151,3428,76,16
3152,2883,45,43
3153,3392,54,67
3154,3276,23,73
3155,2777,6,42
3156,148,54,24
3157,4472,10,10
3158,149,85,58
3159,1149,88,13
3160,3201,64,34
3161,1327,54,63
3162,1127,68,94
3163,2317,40,68
3164,3280,63,37
3165,2880,22,35
3166,1135,59,77
3167,784,12,5
3168,622,37,59
3169,364,11,25
3170,3035,57,31
3171,938,71,9
3172,2082,55,77
3173,3812,58,57
3174,3739,38,16
3175,1868,72,99
3176,260,9,46
3177,2276,97,98
3178,782,18,95
3179,1504,45,85
3180,1551,41,25
3181,4928,61,84
3182,2167,91,80
3183,4652,97,97
3184,4755,53,56
3185,4491,7,80
3186,3623,22,17
3187,2496,74,60
3188,2369,100,67
3189,1057,11,16
3190,994,40,71
3191,4073,52,78
3192,2998,51,49
3193,2754,95,15
3194,752,87,90
3195,1103,85,40
3196,1726,14,17
3197,3040,9,18
3198,4339,43,52
3199,1860,77,46
3200,132,91,22
3201,4363,26,40
3202,4933,90,43
3203,1224,55,64
3204,2319,89,40
3205,4003,52,98
3206,1644,91,44
3207,1583,14,54
3208,3305,40,61
3209,2405,59,98
3210,2315,80,90
3211,474,34,15
3212,2790,6,80
3213,4804,26,76
3214,536,39,26
3215,2327,90,13
3216,893,56,88
3217,1833,66,19
3218,4105,82,47
3219,1771,13,28
3220,150,44,33
3221,1711,94,31
3222,4679,33,95
3223,2383,84,80
3224,446,22,21
3225,2708,13,64
3226,227,65,53
3227,441,18,51
3228,2279,6,31
3229,4147,10,5
3230,2675,11,53
3231,4330,67,64
3232,1459,73,49
3233,2220,96,41
3234,2329,24,39
3235,1140,67,35
3236,1849,3,95
3237,656,90,43
3238,1712,46,58
3239,148,30,28
3240,883,40,76
3241,1073,62,77
3242,1365,63,26
3243,2967,81,58
3244,1065,85,58
3245,685,24,80
3246,4279,38,68
3247,4489,98,85
3248,4305,94,99
3249,4938,83,35
3250,4357,92,99
3251,33,97,63
3252,141,83,71
3253,2775,17,13
3254,3463,1,52
3255,4117,12,96
3256,210,32,34
3257,2414,65,83
3258,2986,43,55
3259,2805,8,58
3260,2002,85,49
3261,388,3,95
3262,2893,52,55
3263,4016,56,65
3264,1504,27,45
3265,1929,40,78
3266,4399,30,44
3267,3086,83,84
3268,4597,42,58
3269,3022,26,30
3270,1884,45,59
3271,30,3,96
3272,4104,79,68
3273,3,43,84
3274,4485,3,34
3275,1982,99,77
3276,378,20,96
3277,4827,44,71
3278,4532,10,21
3279,4803,77,10
3280,1565,2,21
3281,4537,27,64
3282,1739,65,82
3283,1551,26,67
3284,4446,69,85
3285,2847,82,68
3286,324,41,63
3287,3678,7,93
3288,4279,8,75
3289,3519,58,12
3290,4444,45,49
3291,2758,50,59
3292,3022,75,89
3293,2702,12,30
3294,194,82,67
3295,4346,24,92
3296,2791,31,60
3297,2729,42,85
3298,4581,62,31
3299,1416,9,43
3300,152,83,89
3301,1356,90,62
3302,581,30,17
3303,4786,34,57
3304,2627,68,55
3305,3801,25,36
3306,446,1,70
3307,2528,46,74
3308,817,74,50
3309,3054,73,14
3310,2681,30,55
3311,618,15,48
3312,2014,36,94
3313,4122,87,25
3314,3792,3,48
3315,4568,20,95
3316,2826,28,62
3317,3400,27,89
3318,991,22,66
3319,219,64,67
3320,803,51,57
3321,308,9,71
3322,2878,63,81
3323,4906,94,22
3324,181,82,26
3325,1717,75,43
3326,4165,41,5
3327,4896,14,80
3328,3072,18,84
3329,4005,80,55
3330,3479,56,34
3331,2919,85,96
3332,2841,99,54
3333,3424,93,9
3334,1193,36,63
3335,3964,11,6
3336,4930,72,87
3337,1778,48,19
3338,3764,78,75
3339,434,57,39
3340,516,3,71
3341,248,72,36
3342,3078,88,6
3343,739,56,62
3344,4479,26,61
3345,2849,30,17
3346,1775,95,49
3347,3917,96,32
3348,2264,92,86
3349,1990,98,84
3350,2234,22,96
3351,1340,66,41
3352,968,2,18
3353,1707,12,18
3354,4744,76,45
3355,4153,25,93
3356,414,66,80
3357,2223,62,36
3358,2306,17,29
3359,688,15,27
3360,4095,70,57
3361,2915,84,58
3362,1591,14,39
3363,4538,18,34
3364,3356,38,87
3365,2875,28,84
3366,392,46,79
3367,3755,74,43
3368,2001,50,79
3369,4680,38,83
3370,2336,62,93
3371,515,17,71
3372,3297,50,83
3373,2924,75,95
3374,670,26,33
3375,3558,25,35
3376,3467,6,26
3377,1946,59,86
3378,4154,1,27
3379,4601,75,10
3380,2521,46,33
3381,3084,40,18
3382,227,51,88
3383,4800,13,55
3384,3684,87,70
3385,2594,23,5
3386,3452,58,28
3387,2588,65,82
3388,4621,99,38
3389,3044,6,80
3390,119,2,80
3391,1926,68,62
3392,3976,79,18
3393,2145,89,72
3394,1253,51,11
3395,2647,46,67
3396,1116,100,29
3397,3232,75,96
3398,4814,93,58
3399,583,85,98
3400,1124,62,86
3401,4382,52,19
3402,2302,17,98
3403,1709,27,37
3404,1763,6,58
3405,1893,30,10
3406,1328,85,17
3407,2523,40,82
3408,4728,81,20
3409,1238,53,39
3410,3721,21,80
3411,1140,58,53
3412,3235,75,48
3413,634,56,5
3414,2471,21,71
3415,284,76,86
3416,4723,13,23
3417,4943,86,96
3418,4452,18,34
3419,2816,62,9
3420,2873,66,96
3421,2383,80,86
3422,1843,81,84
3423,4727,29,19
3424,4323,99,42
3425,1756,92,5
3426,4241,43,74
3427,1856,89,56
3428,4836,84,33
3429,4306,79,41
3430,1118,69,38
3431,3753,55,66
3432,1464,47,57
3433,1694,68,98
3434,2941,87,6
3435,3118,81,94
3436,2150,79,50
3437,4028,68,64
3438,2838,48,48
3439,3307,82,23
3440,4438,87,93
3441,3092,38,10
3442,1620,79,72
3443,68,42,14
3444,3271,88,63
3445,4815,98,78
3446,4292,5,74
3447,2996,4,11
3448,4828,43,7
3449,607,35,77
3450,4724,93,51
3451,2530,56,37
3452,2410,13,34
3453,3448,77,27
3454,3510,71,85
3455,3745,94,59
3456,3729,73,34
3457,1352,26,91
3458,4532,26,22
3459,4986,23,64
3460,1929,6,66
3461,3053,52,39
3462,523,9,47
3463,2958,87,57
3464,353,61,81
3465,4704,11,39
3466,1479,24,91
3467,4419,86,88
3468,239,56,71
3469,3804,44,92
3470,3542,23,6
3471,1781,45,63
3472,1965,9,95
3473,4700,82,60
3474,3840,28,39
3475,553,84,90
3476,2758,90,18
3477,4491,50,60
3478,4187,60,88
3479,887,85,28
3480,3824,12,42
3481,441,97,34
3482,3456,2,70
3483,2150,79,11
3484,3769,2,71
3485,3731,52,97
3486,1427,42,7
3487,3613,51,55
3488,899,26,59
3489,1204,97,14
3490,2532,87,74
3491,1783,81,94
3492,2769,20,25
3493,4210,66,97
3494,1423,13,59
3495,2825,4,47
3496,959,54,95
3497,4421,27,22
3498,1580,11,72
3499,2470,49,68
3500,2502,52,31
3501,1066,74,83
3502,4625,79,93
3503,2843,97,97
3504,1082,81,66
3505,1802,8,57
3506,1,45,24
3507,206,50,41
3508,11,43,98
3509,2769,28,11
3510,3772,34,37
3511,3015,94,68
3512,3517,20,97
3513,4081,33,89
3514,4413,14,26
3515,1888,31,20
3516,2205,73,33
3517,502,59,31
3518,185,8,16
3519,18,67,16
3520,789,48,10
3521,348,92,20
3522,2707,24,39
3523,198,89,82
3524,2610,56,80
3525,1538,31,77
3526,4433,29,30
3527,4907,69,24
3528,4710,37,74
3529,2309,40,69
3530,935,93,81
3531,967,41,14
3532,3956,51,5
3533,946,59,60
3534,428,92,39
3535,3930,43,9
3536,1663,51,14
3537,4001,56,78
3538,3296,26,54
3539,118,67,15
3540,2370,90,90
3541,4545,20,64
3542,2493,74,46
3543,2817,82,45
3544,1665,44,34
3545,227,17,65
3546,4072,90,99
3547,1307,19,10
3548,226,55,89
3549,4850,7,23
3550,3202,60,26
3551,573,78,71
3552,3710,1,24
3553,92,33,6
3554,4820,63,27
3555,1418,57,46
3556,4221,54,15
3557,3014,38,25
3558,2864,87,67
3559,3007,40,76
3560,1932,5,60
3561,2930,67,95
3562,4370,10,28
3563,1488,77,45
3564,385,93,77
3565,2564,38,39
3566,3129,68,32
3567,3395,83,9
3568,4295,20,73
3569,1729,94,23
3570,323,66,14
3571,4215,49,12
3572,2400,10,55
3573,4127,80,35
3574,1502,77,83
3575,2322,66,89
3576,2373,43,66
3577,4796,52,64
3578,2264,21,90
3579,4356,17,31
3580,4968,7,76
3581,3345,81,75
3582,1657,81,16
3583,1812,43,97
3584,3306,98,44
3585,1858,7,76
3586,4383,27,36
3587,4021,89,64
3588,352,59,84
3589,4776,91,15
3590,2465,90,33
3591,3670,18,11
3592,3621,68,94
3593,1666,59,31
3594,3588,50,59
3595,3755,31,22
3596,1557,12,17
3597,4204,21,95
3598,2257,38,71
3599,3835,59,72
3600,2955,18,33
3601,2113,88,72
3602,649,91,59
3603,105,8,25
3604,3588,65,6
3605,1286,14,89
3606,2867,77,99
3607,4790,45,37
3608,2698,22,34
3609,4977,25,20
3610,267,46,11
3611,3688,69,46
3612,408,61,15
3613,1698,37,95
3614,3584,42,10
3615,1109,59,20
3616,2568,27,97
3617,1243,34,72
3618,4104,76,64
3619,624,55,58
3620,2275,17,92
3621,4848,76,77
3622,2936,8,47
3623,2388,94,96
3624,1517,12,42
3625,4461,33,30
3626,2071,57,22
3627,3523,61,92
3628,3407,1,83
3629,374,25,84
3630,4466,48,76
3631,971,95,90
3632,1467,77,34
3633,2655,93,38
3634,1285,59,76
3635,3757,96,92
3636,4258,4,8
3637,1680,75,8
3638,2303,73,7
3639,4542,29,9
3640,4777,90,67
3641,3729,76,31
3642,2126,59,14
3643,4246,69,84
3644,2380,94,5
3645,3578,28,85
3646,3666,17,93
3647,1594,39,65
3648,1574,8,77
3649,4811,27,22
3650,4458,50,7
3651,4867,92,41
3652,2169,59,16
3653,3800,50,77
3654,3605,93,60
3655,3093,80,23
3656,3431,83,31
3657,2950,31,28
3658,1074,52,17
3659,3921,84,24
3660,919,97,44
3661,2805,58,11
3662,4304,28,55
3663,3368,73,94
3664,965,5,17
3665,3346,28,69
3666,2481,40,63
3667,4448,66,39
3668,4480,18,40
3669,2791,74,45
3670,3887,54,7
3671,3326,99,69
3672,3820,87,73
3673,2097,65,74
3674,2279,93,78
3675,3636,97,50
3676,2944,36,86
3677,4,35,98
3678,1343,100,69
3679,4562,80,17
3680,3027,50,57
3681,2787,89,23
3682,3780,93,72
3683,1950,7,18
3684,1586,17,7
3685,3186,73,85
3686,660,82,26
3687,4911,58,46
3688,339,35,93
3689,4427,67,51
3690,3294,9,13
3691,4735,76,55
3692,2009,49,53
3693,1123,57,41
3694,3286,72,64
3695,1030,90,96
3696,1573,56,95
3697,4648,85,19
3698,2810,39,45
3699,4773,49,9
3700,1199,88,40
3701,196,99,71
3702,174,2,24
3703,618,88,33
3704,488,59,23
3705,4793,5,81
3706,4083,42,28
3707,2335,14,84
3708,3499,45,48
3709,2898,15,20
3710,3420,99,50
3711,324,33,64
3712,1307,49,31
3713,4139,57,30
3714,3788,98,44
3715,3194,17,70
3716,884,3,68
3717,342,71,47
3718,4197,21,87
3719,1407,40,80
3720,1942,39,42
3721,3314,3,65
3722,3816,51,85
3723,3694,10,33
3724,4287,91,17
3725,3394,63,7
3726,1365,100,51
3727,3274,40,50
3728,2696,20,15
3729,4752,100,41
3730,1884,77,77
3731,4246,2,56
3732,3801,25,63
3733,1511,92,21
3734,4170,65,53
3735,1276,11,29
3736,1485,36,94
3737,1154,68,98
3738,2169,26,5
3739,1768,28,66
3740,1437,55,47
3741,2567,90,8
3742,3472,12,53
3743,887,81,45
3744,2514,87,35
3745,1767,64,46
3746,986,9,32
3747,1618,99,79
3748,86,21,62
3749,410,57,68
3750,3053,65,78
3751,3566,94,39
3752,3979,60,46
3753,298,96,29
3754,3533,28,21
3755,1883,39,12
3756,4837,76,53
3757,4902,47,39
3758,3837,9,84
3759,3386,41,73
3760,3786,35,45
3761,1068,9,12
3762,295,52,47
3763,929,30,40
3764,2076,100,80
3765,1343,62,81
3766,2494,88,76
3767,4407,93,45
3768,924,37,50
3769,4922,48,84
3770,3465,86,86
3771,4118,24,79
3772,3589,31,96
3773,274,38,23
3774,173,26,44
3775,3379,45,70
3776,1152,5,20
3777,4442,21,63
3778,1628,93,92
3779,1040,26,75
3780,1717,69,59
3781,942,80,34
3782,2890,3,82
3783,3659,72,74
3784,1578,49,83
3785,1131,67,96
3786,3614,96,38
3787,3661,27,34
3788,3582,64,31
3789,193,7,40
3790,1468,3,29
3791,4678,90,64
3792,2063,60,11
3793,2059,16,71
3794,2181,28,41
3795,1533,28,64
3796,1031,93,65
3797,2669,90,60
3798,3224,65,41
3799,1110,39,20
3800,4152,60,34
3801,3536,12,97
3802,4780,22,43
3803,1011,7,9
3804,1375,48,93
3805,1129,26,50
3806,3662,20,6
3807,40,51,96
3808,3498,4,75
3809,3881,97,37
3810,18,19,24
3811,2982,30,38
3812,131,65,50
3813,1981,13,9
3814,2426,45,72
3815,107,100,7
3816,429,57,51
3817,638,76,47
3818,1241,4,71
3819,3709,46,38
3820,1530,58,78
3821,879,30,19
3822,1870,27,86
3823,4612,9,50
3824,4010,66,82
3825,501,66,23
3826,4328,71,41
3827,2662,89,23
3828,1212,57,91
3829,4572,80,20
3830,3982,75,60
3831,2421,19,83
3832,1106,87,98
3833,601,42,16
3834,4963,74,88
3835,645,72,98
3836,2591,66,54
3837,2141,70,65
3838,2230,10,9
3839,4946,6,32
3840,4386,48,95
3841,662,53,53
3842,4690,64,83
3843,1889,47,11
3844,3820,84,71
3845,1377,44,13
3846,971,93,5
3847,1280,41,49
3848,3839,83,68
3849,2305,76,17
3850,338,71,24
3851,3657,51,60
3852,1118,20,5
3853,2958,74,88
3854,4682,52,10
3855,2742,60,69
3856,2214,98,63
3857,3071,21,35
3858,3558,99,68
3859,2101,77,88
3860,4758,62,32
3861,4781,74,82
3862,3447,93,22
3863,3945,68,42
3864,29,81,54
3865,3483,47,73
3866,2114,14,98
3867,1306,49,22
3868,2073,54,48
3869,2899,64,88
3870,299,47,87
3871,4112,54,76
3872,2089,84,87
3873,4097,34,6
3874,1165,17,67
3875,2237,41,55
3876,2047,3,17
3877,2984,62,7
3878,1612,16,91
3879,1260,81,54
3880,412,54,14
3881,725,12,51
3882,4481,6,40
3883,1690,64,95
3884,1317,85,43
3885,2018,80,67
3886,4323,62,47
3887,1361,14,54
3888,4241,28,11
3889,989,23,85
3890,1084,87,10
3891,916,72,62
3892,3843,43,85
3893,3683,24,33
3894,64,89,77
3895,249,98,43
3896,983,87,84
3897,675,5,46
3898,2616,100,62
3899,84,38,48
3900,2855,34,92
3901,1529,46,33
3902,3771,41,50
3903,2624,37,9
3904,4184,22,85
3905,3061,93,75
3906,2047,41,91
3907,936,61,96
3908,2634,91,54
3909,4671,6,52
3910,3223,82,59
3911,3890,76,38
3912,1775,6,31
3913,1373,88,71
3914,1422,48,18
3915,2766,100,68
3916,1690,30,80
3917,3598,2,19
3918,3291,53,15
3919,3618,26,78
3920,895,56,30
3921,850,37,15
3922,3065,88,31
3923,1266,91,22
3924,474,3,90
3925,4470,26,40
3926,2992,77,39
3927,1589,59,37
3928,478,53,66
3929,1513,53,63
3930,1182,23,69
3931,1679,76,73
3932,404,98,20
3933,1391,56,30
3934,4992,22,65
3935,4388,59,17
3936,932,34,55
3937,4544,56,72
3938,2058,59,29
3939,4084,89,72
3940,2883,35,82
3941,2127,9,58
3942,1794,63,11
3943,747,9,42
3944,4334,39,76
3945,426,97,76
3946,1923,78,60
3947,1365,36,68
3948,1117,31,54
3949,1201,74,94
3950,3821,21,14
3951,1991,81,62
3952,624,16,76
3953,1868,89,79
3954,1047,52,43
3955,3698,94,84
3956,4451,81,87
3957,3728,11,90
3958,1278,69,39
3959,4765,21,40
3960,1689,89,86
3961,4919,88,68
3962,2484,46,32
3963,4526,30,92
3964,2046,44,40
3965,4043,52,90
3966,1009,22,38
3967,550,75,37
3968,2515,3,85
3969,2742,70,91
3970,1665,73,80
3971,419,23,28
3972,2419,99,96
3973,1382,46,75
3974,1663,97,10
3975,3015,44,83
3976,1605,68,18
3977,3679,31,54
3978,3694,43,66
3979,360,45,6
3980,2083,34,39
3981,174,48,64
3982,3477,100,5
3983,2777,50,38
3984,144,34,15
3985,2896,41,6
3986,3926,10,80
3987,56,2,52
3988,4039,48,64
3989,663,21,71
3990,4001,7,49
3991,3954,76,79
3992,1547,36,41
3993,4864,37,67
3994,4635,2,22
3995,3998,44,63
3996,1489,70,13
3997,4937,63,5
3998,4105,84,39
3999,1699,92,89
4000,2909,3,44
4001,679,26,14
4002,4224,66,39
4003,361,66,96
4004,2405,14,9
4005,1534,77,71
4006,1563,56,16
4007,379,12,21
4008,2876,20,83
4009,4579,84,51
4010,2280,1,39
4011,2559,50,90
4012,4,44,14
4013,3040,17,28
4014,4641,34,51
4015,2429,84,35
4016,4855,26,93
4017,626,68,68
4018,4066,67,6
4019,140,7,78
4020,971,52,70
4021,3469,74,72
4022,4931,1,75
4023,2822,80,93
4024,2192,71,65
4025,3454,31,8
4026,307,20,58
4027,271,19,70
4028,2368,66,91
4029,4757,86,6
4030,4201,31,5
4031,255,35,59
4032,4148,18,81
4033,4629,1,72
4034,3295,86,17
4035,3901,30,60
4036,4518,51,42
4037,727,1,19
4038,294,30,50
4039,2325,100,42
4040,1787,1,60
4041,1773,62,86
4042,1322,79,55
4043,3147,100,44
4044,229,53,77
4045,171,87,50
4046,15,21,29
4047,2335,49,38
4048,4272,30,58
4049,2012,15,64
4050,2915,51,36
4051,1851,85,6
4052,4788,24,98
4053,1743,36,41
4054,1761,77,54
4055,257,44,67
4056,4164,54,42
4057,3674,30,63
4058,4356,3,9
4059,1772,50,8
4060,4424,71,19
4061,1008,57,66
4062,2485,50,9
4063,2190,62,11
4064,2736,46,40
4065,1038,52,58
4066,955,31,32
4067,1471,52,66
4068,3560,39,50
4069,937,5,13
4070,4247,34,70
4071,961,29,48
4072,4996,63,68
4073,2012,89,37
4074,2589,42,28
4075,1041,56,30
4076,1437,68,71
4077,4699,18,40
4078,3178,46,97
4079,954,6,80
4080,2240,98,55
4081,2485,75,54
4082,3135,1,70
4083,984,34,42
4084,86,83,33
4085,4259,67,10
4086,2695,4,67
4087,4535,20,54
4088,569,92,95
4089,2320,19,13
4090,1807,41,43
4091,3006,92,45
4092,355,59,17
4093,2330,5,84
4094,3525,13,52
4095,2154,18,91
4096,2747,22,15
4097,684,52,40
4098,2721,95,24
4099,83,11,39
4100,894,100,61
4101,2533,58,14
4102,681,42,94
4103,735,61,57
4104,956,21,75
4105,4258,86,44
4106,181,73,80
4107,4361,51,17
4108,3778,18,37
4109,2321,6,58
4110,3934,15,85
4111,4360,37,72
4112,2654,82,83
4113,689,24,60
4114,3385,56,86
4115,3754,23,78
4116,3695,94,66
4117,3089,18,39
4118,2859,84,32
4119,1722,8,33
4120,4734,2,50
4121,795,48,15
4122,289,87,10
4123,4798,10,84
4124,4005,9,49
4125,3191,84,82
4126,1914,64,60
4127,1044,26,75
4128,282,52,20
4129,2852,86,12
4130,869,27,87
4131,2006,12,42
4132,4478,15,30
4133,1424,30,64
4134,1204,51,33
4135,2011,45,55
4136,4381,83,95
4137,3987,95,77
4138,1117,98,52
4139,3050,21,64
4140,838,35,34
4141,1112,35,24
4142,4373,31,40
4143,2627,48,62
4144,3828,62,40
4145,348,86,34
4146,4510,6,85
4147,4296,72,73
4148,2214,65,55
4149,4643,98,53
4150,3413,45,68
4151,3615,9,41
4152,2103,69,90
4153,4698,42,8
4154,866,22,14
4155,441,19,39
4156,4372,98,55
4157,3924,36,84
4158,3486,24,42
4159,3302,96,17
4160,3967,86,79
4161,898,43,25
4162,1279,46,86
4163,3638,81,89
4164,3717,61,27
4165,4570,89,20
4166,3110,95,95
4167,3815,56,7
4168,3701,77,24
4169,4376,51,85
4170,2682,69,56
4171,440,26,83
4172,2209,24,55
4173,3605,14,92
4174,2674,5,64
4175,2470,92,48
4176,3015,49,9
4177,577,55,55
4178,1510,48,15
4179,2559,43,35
4180,2378,52,37
4181,2165,51,41
4182,1347,64,23
4183,2690,54,28
4184,2178,74,95
4185,4968,25,52
4186,4823,45,40
4187,3717,40,53
4188,2606,72,49
4189,312,40,66
4190,4160,3,31
4191,4721,23,51
4192,4425,20,38
4193,888,86,61
4194,2961,85,76
4195,4910,81,45
4196,2975,16,23
4197,3977,99,36
4198,164,67,68
4199,1211,77,35
4200,4797,59,79
4201,183,24,34
4202,1560,13,88
4203,4998,36,42
4204,4729,63,22
4205,3165,77,14
4206,973,36,19
4207,91,43,12
4208,4757,60,19
4209,1508,92,54
4210,3288,36,32
4211,1278,58,32
4212,1859,85,37
4213,3787,51,55
4214,126,43,92
4215,2290,48,74
4216,564,93,86
4217,275,74,5
4218,3347,45,33
4219,3867,29,49
4220,2850,44,70
4221,2216,59,53
4222,852,94,67
4223,2900,45,73
4224,1228,87,41
4225,1110,93,99
4226,3078,45,5
4227,1415,52,58
4228,587,29,47
4229,110,36,26
4230,3288,7,23
4231,2243,42,48
4232,4823,39,5
4233,4305,45,51
4234,1073,52,76
4235,2371,37,49
4236,841,1,83
4237,214,65,39
4238,2858,58,93
4239,3252,16,67
4240,346,5,72
4241,1864,48,68
4242,729,59,72
4243,300,95,16
4244,1552,32,45
4245,1264,20,40
4246,2731,51,71
4247,2138,98,82
4248,886,84,18
4249,2280,22,51
4250,1519,95,71
4251,1171,94,97
4252,4526,91,49
4253,930,97,21
4254,2861,81,38
4255,3276,16,53
4256,2604,16,61
4257,540,7,88
4258,1935,31,59
4259,4996,60,72
4260,841,48,91
4261,2313,21,89
4262,4944,94,75
4263,3068,22,17
4264,1326,61,56
4265,3125,32,41
4266,3064,68,94
4267,2793,4,45
4268,2747,5,75
4269,3284,21,29
4270,397,62,60
4271,2681,67,46
4272,4351,12,64
4273,3932,13,11
4274,145,38,51
4275,1221,9,70
4276,2912,87,98
4277,1710,44,73
4278,1252,41,30
4279,912,56,45
4280,109,13,32
4281,2508,91,85
4282,1826,91,80
4283,4431,82,86
4284,4325,40,61
4285,2718,56,83
4286,2976,4,61
4287,1643,6,22
4288,486,24,47
4289,3893,49,37
4290,4896,46,82
4291,2531,42,13
4292,2116,43,35
4293,2679,52,85
4294,2276,47,70
4295,4757,54,56
4296,3623,75,99
4297,4471,69,5
4298,4909,88,75
4299,4893,81,57
4300,211,62,89
4301,3211,14,48
4302,82,45,93
4303,2978,48,59
4304,3818,4,23
4305,2393,91,35
4306,3130,35,11
4307,567,45,91
4308,206,3,68
4309,2051,78,97
4310,4188,87,93
4311,2837,13,25
4312,3265,10,34
4313,3307,81,7
4314,374,4,91
4315,3608,65,70
4316,4835,58,73
4317,3451,13,63
4318,1451,35,50
4319,2204,61,57
4320,1703,1,60
4321,2936,22,9
4322,3594,29,90
4323,2875,66,49
4324,3838,27,54
4325,1523,65,54
4326,2339,86,60
4327,2811,23,84
4328,688,35,13
4329,1966,98,33
4330,2080,90,73
4331,693,72,38
4332,1552,12,41
4333,3978,86,71
4334,3945,87,97
4335,1575,8,54
4336,47,34,52
4337,4604,28,68
4338,84,58,69
4339,1937,72,35
4340,1094,71,10
4341,1115,26,22
4342,3681,4,26
4343,4076,9,72
4344,3753,46,53
4345,570,79,75
4346,3659,83,30
4347,3911,60,51
4348,1660,72,51
4349,1853,64,10
4350,3173,19,44
4351,2204,20,69
4352,4849,39,34
4353,2216,31,61
4354,1531,15,86
4355,2809,16,79
4356,1357,69,22
4357,4505,95,7
4358,4188,99,31
4359,1147,12,56
4360,3634,82,49
4361,820,74,73
4362,3150,34,93
4363,782,78,82
4364,3649,38,8
4365,1684,82,9
4366,1341,37,51
4367,1226,30,80
4368,1001,51,63
4369,4152,44,91
4370,4964,25,13
4371,4088,59,91
4372,4732,2,19
4373,88,100,18
4374,1888,56,14
4375,3756,61,86
4376,2515,49,55
4377,567,44,13
