order_id,customer_id,order_date
2413,92,2021-05-15
2414,644,2021-12-12
2415,273,2020-08-26
2416,320,2021-12-02
2417,833,2021-06-01
2418,782,2020-05-25
2419,807,2020-10-01
2420,261,2021-06-14
2421,516,2022-04-29
2422,916,2021-06-29
2423,594,2021-10-12
2424,145,2020-11-01
2425,383,2021-06-05
2426,840,2021-10-28
2427,665,2020-05-12
2428,268,2022-05-22
2429,151,2021-08-24
2430,573,2020-04-24
2431,220,2020-08-17
2432,643,2020-11-23
2433,905,2020-12-19
2434,73,2022-02-24
2435,730,2022-02-03
2436,295,2021-05-10
2437,565,2021-05-02
2438,738,2021-09-16
2439,345,2020-01-18
2440,320,2022-05-20
2441,918,2021-12-13
2442,517,2021-09-06
2443,416,2021-07-24
2444,756,2020-03-28
2445,204,2020-06-11
2446,678,2022-01-11
2447,776,2021-12-09
2448,663,2021-10-04
2449,637,2021-05-08
2450,299,2022-05-31
2451,188,2022-03-04
2452,736,2020-11-22
2453,311,2020-05-18
2454,970,2021-06-15
2455,884,2022-07-30
2456,436,2022-04-27
2457,595,2020-03-25
2458,792,2021-03-13
2459,84,2020-07-01
2460,794,2022-03-14
2461,826,2021-12-12
2462,198,2022-05-22
2463,346,2022-04-08
2464,302,2021-07-02
2465,368,2021-09-17
2466,601,2022-07-13
2467,948,2021-03-04
2468,316,2021-07-12
2469,941,2021-01-28
2470,155,2020-12-22
2471,633,2020-03-28
2472,630,2020-06-12
2473,940,2020-04-02
2474,634,2020-01-19
2475,417,2021-08-13
2476,799,2022-01-13
2477,655,2020-05-28
2478,328,2020-02-06
2479,97,2022-04-20
2480,702,2021-01-03
2481,514,2022-05-21
2482,503,2021-06-09
2483,432,2021-09-11
2484,381,2021-05-03
2485,366,2020-10-04
2486,119,2020-11-11
2487,172,2020-08-27
2488,475,2020-07-08
2489,16,2021-04-25
2490,837,2020-10-15
2491,203,2020-01-31
2492,86,2021-08-08
2493,680,2020-04-01
2494,107,2021-03-21
2495,492,2022-07-13
2496,607,2022-04-04
2497,471,2022-03-02
2498,257,2020-12-14
2499,594,2020-11-18
2500,187,2022-02-27
2501,13,2020-12-08
2502,220,2021-08-31
2503,812,2022-06-22
2504,951,2021-03-16
2505,382,2020-10-04
2506,432,2021-08-19
2507,791,2022-07-04
2508,800,2022-05-07
2509,373,2020-06-24
2510,35,2021-02-25
2511,995,2020-03-29
2512,811,2022-05-01
2513,325,2021-03-15
2514,891,2021-11-13
2515,831,2021-06-09
2516,805,2021-03-04
2517,852,2021-08-26
2518,173,2020-12-08
2519,722,2020-12-13
2520,241,2021-10-05
2521,368,2021-03-17
2522,199,2020-06-10
2523,263,2022-03-08
2524,433,2020-12-07
2525,394,2020-03-07
2526,541,2020-02-08
2527,78,2021-02-12
2528,697,2020-07-28
2529,394,2021-08-12
2530,470,2021-04-02
2531,835,2022-01-15
2532,522,2021-06-21
2533,111,2020-02-07
2534,165,2022-02-21
2535,285,2022-07-14
2536,501,2021-01-02
2537,65,2022-06-22
2538,971,2020-11-10
2539,893,2022-07-12
2540,142,2022-07-13
2541,236,2022-05-04
2542,515,2020-03-09
2543,422,2020-10-07
2544,968,2020-08-19
2545,88,2020-06-03
2546,735,2020-09-07
2547,978,2021-10-11
2548,516,2022-05-23
2549,112,2020-09-01
2550,995,2020-07-02
2551,849,2022-04-19
2552,756,2021-08-19
2553,595,2021-01-30
2554,819,2020-07-17
2555,958,2020-12-14
2556,491,2022-05-27
2557,979,2020-09-15
2558,29,2020-06-16
2559,804,2021-07-23
2560,310,2020-09-07
2561,795,2022-07-12
2562,370,2021-02-19
2563,360,2022-07-20
2564,555,2020-05-20
2565,815,2022-04-12
2566,198,2022-02-06
2567,541,2021-10-25
2568,128,2021-10-07
2569,172,2021-11-26
2570,84,2020-07-11
2571,63,2022-03-14
2572,843,2021-01-18
2573,203,2020-01-11
2574,650,2021-10-31
2575,220,2020-11-15
2576,740,2022-03-27
2577,844,2020-07-29
2578,865,2021-07-25
2579,167,2020-04-26
2580,32,2020-06-24
2581,756,2020-05-18
2582,919,2020-05-27
2583,383,2022-01-11
2584,860,2020-03-18
2585,826,2020-07-04
2586,22,2021-07-02
2587,738,2021-05-30
2588,830,2021-02-23
2589,493,2022-01-28
2590,810,2022-04-22
2591,372,2020-03-25
2592,876,2022-05-10
2593,356,2021-08-07
2594,170,2020-01-09
2595,251,2021-04-10
2596,664,2021-01-15
2597,254,2021-12-10
2598,745,2020-08-09
2599,821,2021-12-21
2600,280,2021-03-17
2601,123,2021-01-07
2602,841,2022-05-04
2603,554,2022-01-09
2604,238,2021-07-16
2605,829,2022-05-17
2606,816,2021-08-15
2607,656,2020-04-27
2608,37,2021-02-15
2609,962,2021-08-31
2610,607,2020-10-30
2611,998,2021-03-26
2612,811,2020-01-12
2613,767,2020-03-23
2614,513,2020-08-04
2615,980,2021-06-20
2616,903,2020-05-08
2617,734,2021-09-13
2618,68,2021-03-20
2619,288,2020-07-19
2620,798,2020-03-28
2621,17,2021-05-28
2622,964,2020-09-08
2623,283,2020-12-15
2624,263,2020-02-17
2625,234,2021-09-06
2626,486,2020-08-18
2627,268,2020-08-24
2628,338,2021-03-10
2629,824,2020-07-30
2630,894,2020-05-05
2631,300,2021-12-30
2632,324,2021-09-30
2633,533,2021-05-22
2634,476,2022-01-20
2635,512,2022-05-03
2636,632,2021-06-30
2637,477,2021-04-26
2638,271,2022-03-17
2639,271,2022-01-24
2640,81,2022-06-14
2641,484,2021-04-20
2642,448,2020-12-27
2643,374,2022-03-28
2644,743,2021-05-23
2645,44,2022-06-19
2646,156,2020-07-30
2647,359,2022-03-30
2648,728,2022-03-12
2649,917,2022-05-03
2650,536,2020-05-12
2651,291,2021-03-11
2652,289,2021-12-30
2653,834,2022-06-12
2654,279,2020-08-31
2655,790,2020-03-12
2656,442,2021-03-16
2657,581,2021-09-30
2658,814,2022-03-15
2659,936,2021-07-17
2660,793,2020-08-11
2661,343,2020-03-02
2662,274,2021-12-02
2663,949,2021-01-02
2664,475,2021-12-07
2665,649,2020-06-02
2666,774,2022-06-27
2667,226,2022-01-26
2668,343,2022-06-08
2669,251,2021-01-16
2670,595,2022-06-20
2671,779,2021-11-06
2672,575,2020-08-10
2673,542,2020-09-01
2674,140,2021-11-23
2675,159,2021-10-11
2676,328,2020-02-19
2677,571,2021-04-10
2678,991,2020-07-03
2679,43,2020-06-06
2680,982,2020-07-22
2681,328,2020-07-08
2682,666,2021-02-22
2683,493,2020-09-05
2684,823,2022-06-09
2685,119,2022-07-28
2686,340,2022-03-12
2687,26,2022-06-09
2688,174,2021-05-25
2689,378,2020-06-05
2690,491,2021-06-18
2691,132,2020-03-30
2692,885,2020-01-18
2693,981,2022-02-06
2694,852,2020-02-03
2695,250,2021-09-01
2696,550,2021-08-24
2697,162,2021-04-13
2698,445,2021-01-14
2699,877,2020-01-08
2700,730,2020-07-11
2701,520,2020-09-25
2702,957,2020-08-29
2703,166,2020-11-23
2704,597,2022-07-29
2705,355,2021-08-22
2706,273,2021-07-04
2707,686,2020-01-03
2708,489,2021-08-08
2709,168,2022-07-15
2710,546,2020-07-09
2711,866,2020-11-02
2712,834,2021-10-28
2713,202,2021-06-08
2714,88,2022-07-03
2715,325,2021-05-02
2716,281,2022-01-23
2717,7,2021-02-17
2718,866,2020-07-05
2719,371,2022-07-23
2720,768,2022-01-29
2721,573,2020-11-22
2722,217,2020-03-07
2723,62,2021-09-28
2724,188,2020-11-01
2725,504,2021-04-06
2726,634,2020-09-05
2727,459,2021-11-22
2728,798,2022-04-28
2729,240,2022-03-10
2730,29,2021-10-10
2731,153,2022-05-23
2732,388,2022-05-21
2733,467,2021-11-02
2734,662,2022-07-10
2735,263,2020-01-19
2736,85,2022-05-10
2737,278,2022-04-13
2738,632,2021-03-17
2739,284,2020-12-12
2740,923,2020-04-25
2741,986,2021-02-18
2742,449,2021-02-09
2743,367,2022-06-03
2744,388,2022-04-23
2745,822,2020-10-18
2746,806,2021-09-29
2747,8,2020-07-01
2748,377,2022-04-12
2749,337,2022-01-31
2750,460,2021-07-29
2751,652,2021-12-29
2752,387,2020-06-23
2753,311,2021-08-31
2754,518,2020-06-17
2755,786,2021-07-24
2756,763,2020-11-20
2757,894,2021-02-17
2758,591,2020-02-21
2759,902,2020-02-24
2760,847,2020-02-26
2761,82,2022-04-30
2762,234,2021-07-18
2763,111,2020-04-11
2764,621,2021-05-02
2765,31,2020-03-07
2766,867,2022-06-02
2767,772,2021-06-29
2768,129,2022-07-12
2769,862,2022-05-27
2770,301,2021-04-15
2771,685,2022-03-21
2772,237,2022-05-31
2773,896,2020-01-07
2774,628,2021-08-28
2775,958,2020-02-02
2776,255,2022-05-21
2777,1,2021-02-11
2778,786,2020-06-14
2779,414,2021-10-12
2780,604,2022-06-24
2781,931,2020-11-17
2782,229,2022-04-12
2783,188,2021-05-30
2784,22,2021-10-27
2785,64,2020-07-08
2786,735,2021-09-08
2787,505,2021-12-17
2788,614,2020-07-14
2789,658,2022-01-08
2790,39,2020-08-07
2791,720,2020-02-19
2792,898,2021-05-28
2793,144,2022-02-15
2794,727,2020-04-12
2795,750,2020-04-07
2796,530,2020-12-29
2797,237,2020-04-05
2798,950,2021-10-31
2799,407,2021-07-14
2800,462,2020-07-07
2801,627,2022-02-03
2802,176,2020-12-31
2803,707,2020-07-24
2804,268,2021-10-30
2805,906,2020-03-21
2806,499,2022-01-09
2807,809,2020-03-29
2808,951,2020-10-28
2809,948,2021-01-25
2810,48,2020-10-01
2811,773,2020-11-08
2812,907,2021-11-04
2813,498,2021-06-04
2814,255,2022-04-26
2815,647,2020-05-26
2816,375,2021-05-04
2817,429,2021-11-30
2818,329,2021-07-05
2819,393,2021-10-26
2820,201,2022-06-27
2821,493,2021-06-05
2822,742,2021-05-11
2823,19,2020-12-19
2824,3,2020-09-12
2825,198,2021-03-09
2826,222,2020-12-19
2827,506,2021-07-16
2828,230,2021-12-29
2829,613,2021-02-03
2830,363,2020-08-26
2831,158,2020-06-16
2832,156,2020-11-22
2833,658,2022-04-09
2834,443,2021-02-05
2835,396,2022-06-23
2836,306,2020-04-21
2837,329,2021-03-25
2838,345,2021-10-09
2839,516,2020-10-03
2840,625,2021-11-11
2841,12,2020-03-13
2842,826,2021-01-07
2843,435,2020-05-08
2844,656,2022-06-06
2845,954,2021-07-07
2846,132,2022-06-17
2847,887,2020-02-02
2848,997,2021-04-15
2849,957,2021-01-15
2850,936,2021-06-06
2851,511,2022-06-23
2852,982,2020-01-22
2853,158,2021-09-23
2854,950,2021-07-23
2855,68,2021-07-11
2856,569,2020-11-19
2857,204,2020-07-16
2858,376,2020-10-10
2859,80,2020-08-06
2860,302,2021-01-31
2861,603,2020-11-16
2862,80,2020-01-04
2863,226,2021-03-03
2864,12,2021-08-31
2865,504,2021-07-06
2866,134,2020-01-21
2867,927,2022-02-21
2868,187,2021-06-20
2869,581,2022-04-15
2870,316,2020-10-15
2871,545,2020-11-25
2872,806,2020-11-22
2873,172,2020-03-08
2874,638,2022-04-06
2875,317,2021-02-16
2876,558,2021-05-30
2877,286,2021-04-08
2878,251,2020-08-12
2879,156,2021-02-26
2880,744,2021-09-12
2881,796,2022-05-10
2882,30,2022-01-24
2883,127,2021-12-10
2884,73,2020-01-02
2885,76,2020-05-25
2886,98,2020-07-09
2887,207,2021-03-07
2888,551,2020-09-21
2889,268,2020-11-25
2890,459,2021-03-12
2891,759,2022-06-28
2892,858,2022-05-30
2893,33,2021-07-07
2894,691,2020-01-25
2895,41,2021-07-29
2896,199,2020-03-12
2897,287,2020-03-10
2898,663,2021-09-07
2899,124,2021-10-22
2900,588,2022-04-15
2901,292,2021-03-25
2902,469,2020-07-20
2903,965,2020-12-12
2904,576,2022-04-13
2905,773,2020-06-17
2906,690,2021-01-03
2907,885,2020-12-24
2908,158,2022-07-31
2909,704,2021-02-09
2910,830,2020-11-28
2911,604,2020-03-11
2912,624,2021-02-20
2913,212,2021-03-02
2914,361,2022-05-02
2915,91,2021-12-17
2916,539,2020-12-08
2917,586,2020-01-21
2918,947,2020-04-19
2919,224,2022-07-18
2920,863,2022-07-17
2921,786,2022-02-16
2922,712,2020-07-06
2923,825,2021-09-04
2924,804,2020-05-11
2925,202,2022-01-15
2926,733,2021-07-29
2927,816,2020-03-03
2928,49,2021-01-27
2929,376,2020-10-11
2930,968,2020-08-31
2931,630,2020-01-14
2932,580,2021-04-16
2933,636,2022-04-19
2934,712,2021-01-17
2935,319,2021-05-26
2936,969,2021-09-19
2937,294,2021-01-31
2938,6,2022-06-17
2939,610,2022-01-10
2940,56,2020-04-19
2941,477,2021-08-12
2942,431,2020-10-06
2943,39,2022-06-13
2944,562,2020-08-19
2945,265,2020-07-06
2946,635,2020-09-06
2947,194,2020-04-28
2948,323,2020-07-20
2949,63,2020-08-19
2950,17,2022-06-13
2951,190,2022-04-27
2952,195,2020-01-12
2953,268,2020-01-10
2954,416,2022-04-10
2955,395,2021-07-31
2956,21,2020-08-06
2957,101,2021-01-30
2958,783,2022-05-13
2959,633,2022-03-27
2960,53,2020-11-10
2961,456,2020-03-16
2962,670,2020-05-09
2963,902,2020-05-01
2964,271,2022-07-10
2965,627,2020-10-13
2966,751,2021-02-21
2967,976,2020-08-24
2968,820,2020-03-28
2969,33,2022-02-27
2970,408,2022-03-28
2971,762,2022-06-23
2972,860,2020-11-16
2973,775,2022-07-19
2974,714,2021-11-01
2975,121,2022-05-20
2976,66,2021-04-13
2977,76,2020-06-14
2978,856,2022-03-01
2979,509,2021-07-27
2980,711,2020-10-25
2981,809,2020-10-31
2982,701,2020-04-15
2983,37,2020-01-21
2984,909,2022-07-28
2985,932,2021-01-26
2986,63,2021-12-06
2987,454,2020-04-30
2988,831,2021-03-05
2989,443,2021-06-26
2990,589,2021-10-14
2991,531,2021-03-29
2992,385,2022-04-04
2993,2,2020-05-29
2994,725,2020-07-16
2995,718,2020-01-17
2996,603,2021-07-09
2997,113,2021-01-17
2998,108,2021-06-19
2999,150,2020-06-17
3000,591,2021-02-25
3001,270,2021-01-02
3002,68,2022-03-18
3003,874,2021-09-08
3004,402,2022-03-17
3005,262,2021-03-03
3006,27,2021-11-19
3007,704,2022-06-15
3008,412,2020-05-17
3009,750,2022-02-03
3010,938,2022-06-30
3011,526,2021-03-12
3012,814,2022-01-18
3013,433,2020-02-23
3014,569,2022-02-05
3015,59,2021-01-23
3016,18,2021-10-30
3017,215,2021-05-12
3018,864,2020-02-05
3019,986,2021-06-16
3020,221,2020-09-19
3021,206,2021-07-07
3022,392,2022-07-16
3023,283,2020-08-05
3024,274,2022-04-28
3025,709,2020-08-26
3026,556,2021-02-01
3027,432,2022-07-18
3028,735,2020-05-25
3029,126,2020-04-21
3030,349,2021-07-31
3031,506,2021-08-24
3032,841,2021-07-13
3033,699,2020-12-08
3034,796,2021-07-08
3035,7,2020-05-30
3036,904,2022-04-15
3037,694,2020-05-27
3038,888,2022-03-25
3039,505,2020-10-12
3040,27,2022-01-28
3041,636,2020-11-20
3042,716,2021-04-13
3043,806,2020-12-31
3044,94,2022-07-15
3045,434,2021-11-15
3046,533,2021-04-08
3047,478,2022-07-18
3048,888,2022-02-11
3049,441,2022-07-22
3050,958,2020-02-22
3051,440,2020-11-16
3052,733,2021-06-13
3053,152,2021-10-19
3054,698,2021-02-27
3055,650,2021-09-08
3056,641,2020-10-01
3057,615,2021-01-24
3058,404,2022-05-16
3059,456,2022-06-18
3060,51,2020-11-10
3061,551,2021-05-27
3062,964,2021-09-23
3063,765,2021-07-01
3064,415,2020-10-08
3065,550,2020-12-06
3066,953,2021-08-28
3067,895,2021-03-25
3068,646,2022-06-29
3069,60,2021-07-10
3070,977,2022-01-12
3071,475,2020-09-17
3072,446,2021-12-11
3073,800,2021-10-19
3074,967,2020-08-09
3075,346,2021-03-21
3076,204,2022-04-04
3077,658,2022-06-16
3078,32,2020-09-29
3079,672,2020-07-13
3080,85,2021-08-13
3081,91,2020-12-28
3082,40,2021-11-20
3083,758,2020-01-25
3084,179,2022-04-17
3085,587,2022-06-08
3086,295,2021-02-09
3087,581,2021-06-04
3088,380,2021-12-13
3089,552,2020-10-16
3090,128,2020-03-10
3091,208,2021-08-31
3092,14,2020-09-13
3093,164,2022-03-22
3094,487,2021-01-06
3095,892,2020-09-19
3096,396,2021-02-02
3097,360,2020-06-14
3098,332,2020-12-14
3099,823,2021-04-09
3100,421,2020-11-05
3101,83,2020-01-30
3102,204,2022-05-11
3103,692,2021-09-24
3104,163,2020-05-02
3105,955,2022-01-11
3106,81,2020-05-11
3107,541,2020-03-15
3108,394,2020-10-24
3109,870,2021-02-27
3110,9,2020-04-06
3111,146,2021-02-20
3112,753,2020-06-05
3113,237,2020-09-27
3114,221,2021-04-24
3115,666,2022-05-16
3116,351,2022-04-10
3117,124,2022-04-09
3118,102,2020-12-23
3119,700,2020-08-15
3120,380,2022-04-15
3121,991,2022-06-28
3122,60,2022-07-03
3123,187,2020-12-03
3124,275,2020-11-13
3125,525,2020-10-17
3126,898,2021-09-02
3127,284,2020-12-05
3128,523,2021-05-13
3129,964,2021-03-28
3130,958,2021-08-10
3131,785,2022-07-06
3132,284,2020-05-11
3133,637,2020-04-23
3134,775,2020-02-04
3135,513,2020-07-30
3136,8,2022-05-08
3137,666,2021-12-13
3138,68,2021-05-04
3139,828,2021-04-07
3140,761,2022-07-20
3141,373,2021-12-17
3142,512,2021-04-10
3143,421,2020-04-16
3144,429,2021-04-10
3145,726,2020-08-12
3146,626,2020-06-26
3147,759,2021-06-07
3148,512,2021-09-08
3149,201,2020-11-18
3150,624,2022-01-22
3151,167,2022-03-01
3152,939,2020-07-15
3153,994,2020-10-24
3154,677,2022-03-21
3155,69,2022-06-30
3156,92,2020-07-06
3157,782,2020-11-12
3158,654,2020-12-03
3159,938,2022-05-21
3160,329,2020-07-24
3161,647,2021-08-30
3162,351,2022-05-17
3163,141,2022-06-11
3164,611,2022-05-31
3165,900,2021-05-30
3166,233,2021-05-21
3167,529,2022-07-30
3168,262,2021-10-27
3169,553,2020-11-03
3170,440,2022-07-13
3171,926,2020-12-04
3172,694,2020-04-18
3173,279,2022-01-05
3174,358,2022-07-08
3175,536,2021-09-14
3176,252,2020-09-23
3177,891,2022-06-28
3178,933,2022-04-25
3179,748,2021-06-09
3180,188,2022-04-13
3181,35,2020-01-04
3182,967,2020-05-20
3183,391,2020-01-09
3184,345,2022-02-17
3185,589,2022-06-12
3186,18,2022-02-13
3187,608,2022-03-31
3188,561,2021-02-19
3189,806,2022-06-06
3190,1,2020-10-26
3191,459,2021-10-23
3192,626,2020-09-26
3193,877,2020-11-23
3194,5,2020-10-28
3195,608,2021-06-24
3196,957,2020-12-04
3197,640,2022-07-14
3198,523,2020-11-13
3199,798,2021-02-14
3200,866,2020-11-02
3201,874,2021-06-11
3202,241,2022-07-31
3203,526,2022-04-13
3204,276,2020-04-19
3205,42,2021-11-22
3206,205,2022-03-04
3207,429,2021-06-14
3208,52,2021-07-05
3209,108,2021-11-19
3210,145,2022-03-24
3211,505,2022-07-07
3212,755,2021-06-23
3213,934,2021-04-04
3214,527,2020-02-14
3215,677,2021-11-09
3216,115,2020-08-29
3217,133,2020-01-01
3218,304,2021-10-11
3219,897,2021-06-18
3220,818,2022-04-17
3221,934,2021-09-29
3222,255,2022-07-08
3223,460,2022-04-18
3224,813,2022-05-04
3225,582,2022-04-13
3226,361,2020-07-02
3227,495,2022-07-11
3228,785,2021-11-02
3229,273,2022-07-04
3230,779,2020-10-08
3231,518,2022-04-19
3232,920,2021-06-07
3233,944,2021-01-14
3234,580,2020-07-04
3235,167,2021-07-21
3236,275,2022-02-24
3237,95,2020-04-14
3238,465,2020-09-13
3239,800,2022-02-18
3240,427,2021-07-02
3241,48,2022-01-09
3242,278,2020-07-24
3243,994,2022-02-03
3244,56,2020-09-21
3245,331,2020-11-15
3246,109,2021-01-29
3247,32,2021-12-30
3248,596,2022-01-15
3249,67,2020-01-10
3250,148,2021-09-22
3251,160,2020-03-25
3252,883,2020-09-17
3253,788,2021-03-19
3254,808,2020-02-09
3255,936,2021-12-21
3256,574,2021-04-11
3257,610,2022-01-20
3258,941,2021-12-19
3259,245,2020-08-03
3260,749,2022-01-20
3261,439,2020-11-04
3262,735,2020-12-21
3263,123,2020-05-03
3264,488,2021-07-14
3265,191,2020-10-13
3266,205,2020-01-04
3267,913,2020-01-11
3268,81,2020-10-15
3269,511,2020-05-29
3270,135,2022-07-26
3271,453,2022-06-09
3272,814,2020-04-20
3273,981,2020-12-19
3274,507,2021-10-20
3275,671,2020-08-13
3276,589,2020-06-28
3277,892,2020-07-23
3278,694,2020-07-10
3279,418,2021-07-18
3280,603,2021-03-26
3281,403,2022-05-07
3282,135,2021-05-05
3283,633,2021-04-23
3284,131,2021-11-22
3285,155,2020-12-14
3286,239,2020-06-18
3287,282,2022-02-24
3288,526,2022-06-29
3289,960,2022-04-07
3290,732,2022-04-08
3291,575,2020-01-14
3292,58,2021-09-01
3293,294,2022-03-01
3294,942,2020-09-01
3295,406,2020-12-10
3296,108,2021-02-18
3297,505,2022-06-25
3298,838,2021-10-05
3299,818,2020-06-08
3300,26,2020-02-02
3301,269,2022-06-28
3302,565,2020-06-26
3303,839,2021-07-05
3304,944,2021-01-19
3305,766,2022-01-20
3306,74,2021-06-20
3307,907,2020-12-06
3308,585,2021-07-09
3309,475,2020-12-27
3310,145,2021-12-31
3311,352,2020-08-07
3312,863,2020-03-31
3313,767,2021-04-02
3314,230,2022-05-15
3315,295,2020-12-12
3316,177,2021-03-01
3317,701,2020-06-08
3318,519,2021-07-06
3319,967,2020-08-11
3320,632,2020-09-21
3321,514,2021-03-09
3322,368,2021-11-07
3323,192,2020-12-03
3324,194,2022-05-12
3325,638,2021-01-20
3326,278,2020-07-05
3327,815,2020-10-12
3328,769,2020-09-02
3329,727,2020-07-27
3330,165,2020-03-25
3331,667,2021-10-10
3332,661,2021-09-23
3333,341,2020-10-19
3334,232,2022-05-11
3335,547,2021-11-30
3336,242,2020-08-23
3337,879,2020-04-18
3338,62,2020-09-28
3339,927,2020-01-14
3340,668,2021-10-27
3341,741,2022-02-05
3342,586,2020-08-17
3343,329,2021-12-21
3344,565,2022-03-29
3345,597,2022-06-26
3346,920,2020-10-29
3347,319,2020-05-10
3348,49,2020-06-10
3349,1000,2021-04-21
3350,444,2021-08-25
3351,300,2021-11-12
3352,939,2020-09-14
3353,654,2021-02-14
3354,505,2021-04-01
3355,368,2020-12-05
3356,778,2021-02-15
3357,156,2022-01-31
3358,603,2021-09-03
3359,998,2020-05-30
3360,547,2021-12-30
3361,839,2020-08-04
3362,426,2020-12-30
3363,38,2022-05-02
3364,7,2022-07-21
3365,315,2020-09-02
3366,598,2022-07-09
3367,4,2021-06-26
3368,76,2021-10-14
3369,747,2022-03-31
3370,268,2020-09-04
3371,414,2022-01-16
3372,79,2021-07-22
3373,724,2020-08-08
3374,283,2022-01-24
3375,364,2020-03-09
3376,768,2020-03-10
3377,81,2020-06-21
3378,164,2020-12-07
3379,565,2022-02-01
3380,914,2021-09-17
3381,593,2022-07-09
3382,395,2020-05-16
3383,189,2022-01-30
3384,970,2021-05-07
3385,100,2020-05-02
3386,922,2021-01-03
3387,640,2021-01-13
3388,155,2021-02-18
3389,564,2020-10-15
3390,336,2020-12-07
3391,284,2020-07-04
3392,133,2022-06-04
3393,359,2022-05-02
3394,726,2020-12-03
3395,104,2020-05-06
3396,242,2020-05-25
3397,438,2020-11-27
3398,792,2021-02-06
3399,999,2022-06-08
3400,364,2021-11-06
3401,620,2022-04-06
3402,535,2021-08-20
3403,349,2021-05-08
3404,44,2020-10-26
3405,7,2021-03-23
3406,910,2020-12-20
3407,206,2021-01-06
3408,146,2020-04-07
3409,425,2020-06-04
3410,638,2021-07-17
3411,479,2021-07-25
3412,453,2021-11-07
3413,787,2021-11-19
3414,753,2020-08-13
3415,131,2021-01-30
3416,28,2020-08-25
3417,393,2021-08-07
3418,748,2022-01-17
3419,208,2021-05-09
3420,564,2022-05-11
3421,216,2021-02-21
3422,944,2021-11-18
3423,832,2020-05-22
3424,159,2021-01-01
3425,526,2021-11-02
3426,861,2020-08-03
3427,943,2022-04-11
3428,911,2021-11-14
3429,755,2021-06-17
3430,175,2021-01-21
3431,174,2021-10-28
3432,610,2020-08-16
3433,261,2021-05-09
3434,885,2020-01-10
3435,651,2021-01-20
3436,373,2022-04-15
3437,64,2022-04-29
3438,275,2020-09-14
3439,485,2020-04-22
3440,201,2020-10-13
3441,120,2021-06-30
3442,315,2020-01-11
3443,714,2020-09-06
3444,751,2021-10-08
3445,398,2021-06-01
3446,525,2020-10-25
3447,670,2020-07-17
3448,591,2020-04-15
3449,361,2021-11-09
3450,78,2021-06-01
3451,650,2020-11-12
3452,943,2021-11-01
3453,701,2021-07-25
3454,589,2020-01-09
3455,230,2020-07-10
3456,670,2020-07-28
3457,110,2021-01-10
3458,76,2021-08-21
3459,493,2020-05-11
3460,882,2022-02-22
3461,921,2021-09-06
3462,828,2021-01-01
3463,969,2021-05-15
3464,656,2022-05-12
3465,439,2020-01-07
3466,673,2021-08-28
3467,493,2020-01-23
3468,255,2020-01-11
3469,721,2021-10-30
3470,372,2022-06-22
3471,621,2020-12-13
3472,115,2021-05-11
3473,370,2020-03-24
3474,12,2021-05-29
3475,272,2021-01-06
3476,282,2020-11-23
3477,790,2021-04-05
3478,151,2020-06-28
3479,978,2020-10-02
3480,989,2020-08-31
3481,763,2021-08-29
3482,860,2022-03-09
3483,109,2020-05-06
3484,457,2020-10-10
3485,860,2022-02-22
3486,477,2020-02-17
3487,744,2021-06-19
3488,620,2022-05-12
3489,104,2020-05-16
3490,100,2021-10-15
3491,415,2020-10-21
3492,757,2021-11-09
3493,938,2020-09-15
3494,759,2022-03-21
3495,394,2020-02-21
3496,887,2020-03-09
3497,821,2022-03-17
3498,300,2021-12-10
3499,850,2021-07-25
3500,947,2021-03-13
3501,401,2020-03-03
3502,65,2021-01-01
3503,795,2021-09-18
3504,136,2021-02-21
3505,439,2020-03-29
3506,851,2021-09-12
3507,955,2020-08-08
3508,332,2021-12-26
3509,314,2020-09-10
3510,699,2020-06-21
3511,973,2021-10-16
3512,270,2020-08-30
3513,969,2021-01-07
3514,233,2021-12-09
3515,787,2020-12-27
3516,146,2020-03-22
3517,171,2021-12-20
3518,301,2021-10-27
3519,227,2020-06-13
3520,716,2021-01-31
3521,856,2021-07-04
3522,839,2020-07-06
3523,207,2021-04-22
3524,559,2021-06-26
3525,567,2020-12-20
3526,691,2021-04-12
3527,44,2022-05-01
3528,578,2021-06-27
3529,975,2022-05-18
3530,358,2020-08-21
3531,263,2022-04-23
3532,122,2020-01-08
3533,176,2020-03-10
3534,173,2020-11-29
3535,778,2021-04-27
3536,516,2021-03-06
3537,394,2021-06-28
3538,124,2020-02-02
3539,757,2021-06-24
3540,508,2020-01-13
3541,35,2020-04-03
3542,479,2020-03-15
3543,514,2020-02-25
3544,295,2022-04-21
3545,207,2020-11-01
3546,977,2021-05-22
3547,863,2020-01-20
3548,435,2020-08-02
3549,142,2021-02-11
3550,855,2021-06-26
3551,47,2021-03-12
3552,996,2022-02-20
3553,856,2021-05-13
3554,806,2022-03-10
3555,862,2020-07-05
3556,750,2020-09-09
3557,747,2021-10-18
3558,347,2022-02-25
3559,83,2022-06-16
3560,983,2020-01-16
3561,519,2021-11-03
3562,587,2020-03-19
3563,428,2022-04-21
3564,514,2022-02-13
3565,458,2022-01-25
3566,475,2022-05-29
3567,177,2020-07-14
3568,848,2020-03-11
3569,402,2022-06-05
3570,276,2020-07-26
3571,255,2022-01-03
3572,148,2022-05-03
3573,834,2020-06-28
3574,412,2022-04-22
3575,741,2020-07-05
3576,932,2022-05-09
3577,266,2022-07-11
